,url,resolved_url
780000,ann-angel.com,https://ann-angel.com/
780001,dermagamusik.net,
780002,valmatic.com,https://www.valmatic.com/
780003,mkplitka.ru,
780004,studio-clou.pl,http://studio-clou.pl/
780005,redjacketresorts.com,https://www.redjacketresorts.com/
780006,tut-world.com,
780007,electrotec.pe,https://electrotec.pe/
780008,shoobx.com,
780009,32barblues.com,https://www.32barblues.com/
780010,hashtbehesht.net,https://hashtbehesht.net/
780011,ovi.com,
780012,uit.edu.mm,https://www.uit.edu.mm/
780013,alt360radio.com,https://alt360radio.com/
780014,passfeel.com,
780015,elbayan.co,
780016,shophrh.co,
780017,churchleadership.org,
780018,anapagorkogo11.ru,
780019,havyakamatrimony.com,https://www.havyakamatrimony.com/
780020,mailmangroup.com,https://mailmangroup.com/
780021,trapthread.com,http://www.trapthread.com/
780022,choiquenet.com.ar,
780023,wmg.uk.com,
780024,securesite.jp,
780025,newstella.co.jp,https://newstella.co.jp/
780026,primenimudrost.ru,https://primenimudrost.ru/
780027,manufakturaczasu.pl,https://manufakturaczasu.pl/
780028,baiebotanique.com,https://www.baiebotanique.com/
780029,looah.com,https://looah.com/
780030,filmcloud.net,
780031,hoctroz.com,
780032,figurines-mania.com,https://www.figurines-mania.com/fr/
780033,customizedfurniture.tmall.com,https://store.taobao.com/shop/noshop.htm
780034,bh-info.com,
780035,holstshop.ru,https://www.reg.ru/domain/shop/lot/holstshop.ru
780036,inakabukken.com,https://inakabukken.com/
780037,aliso.it,
780038,sozpic.com,https://www.sozpic.com/
780039,mebel-urala.ru,https://mebel-urala.ru/
780040,bitplay-core.herokuapp.com,
780041,gravitysketch.com,
780042,optioon.com,
780043,platformlead.com,https://platformlead.com/
780044,dmhse.ir,
780045,forumterritorial.org,
780046,hapimade.com,
780047,tllabs.io,
780048,hackingmexico.one,http://hackingmexico.one/
780049,maghsad.com,https://maghsad.com/
780050,kanalt.com.tr,
780051,feeby.pl,
780052,suita.ed.jp,
780053,doctsf.com,
780054,unlimited-tw.com,
780055,manandwoman.org,
780056,muhimbi.com,
780057,derindarbe77.tumblr.com,https://derindarbe77.tumblr.com/
780058,totalgovtjob.com,
780059,xn--y5qv52bjrc91j.net,
780060,jargonf.org,
780061,tarifer.ru,
780062,aisei.co.jp,
780063,safepstbackup.com,
780064,smmhits.com,
780065,shachipon.jp,
780066,banglachotii.com,
780067,nakedsuicidegirls.tumblr.com,https://nakedsuicidegirls.tumblr.com/
780068,auvergnevacances.com,https://www.myhauteloire.fr/
780069,be-homa.com,https://be-homa.com/
780070,fcw23.cn,
780071,gzgs12366.gov.cn,
780072,sweetstudents.com,https://sweetstudents.com/
780073,simcocable.com,https://simcocable.com/
780074,fixesall.com,https://fixesall.com/
780075,homeloanserv.com,
780076,infosumbar.net,
780077,toptechnews.com,
780078,myegyware.blogspot.com.eg,
780079,penulishidupku.com,
780080,eileenanddogs.com,
780081,owndrive.com,
780082,schoolhealthny.com,
780083,dhl-delivernow.de,
780084,pin-code.in,
780085,evisionjobguarantee.com,
780086,expressrepair.ru,
780087,fitnesssyncer.com,
780088,trabajaeninterbank.pe,
780089,whe.org,
780090,lalgulab.com,
780091,legend2i.com,
780092,e-nkama.ru,
780093,attendis.com,
780094,orumnet.fi,
780095,citycampus.gr,
780096,lanxess.de,
780097,eacc.go.ke,
780098,mmoindo.club,
780099,xvideos.works,
780100,yemensidrhoney.com,https://yemensidrhoney.com/
780101,aphomar.com,http://www.aphomar.com/
780102,pokercopilot.com,https://pokercopilot.com/
780103,dearblankpleaseblank.com,
780104,yukiji.net,https://yukiji.net/
780105,mylibs.org,https://mylibs.org/
780106,emporiovacanze.com,https://www.emporiovacanze.com/
780107,beach-styles.myshopify.com,https://beach-styles.myshopify.com/
780108,fulltime-mess.tumblr.com,https://fulltime-mess.tumblr.com/
780109,highlife.xyz,https://highlife.xyz/
780110,whatpassport.com,https://www.whatpassport.com/
780111,fasteda.ru,https://fasteda.ru/
780112,setepontos.com,https://setepontos.com/
780113,daptonerecords.com,https://daptonerecords.com/
780114,it-ricambi.com,https://www.it-ricambi.com/
780115,happysexnet.com,
780116,perfectlypriscilla.com,https://www.perfectlypriscilla.com/
780117,xmovies9.us,
780118,luike.com,https://condedelipa.com/
780119,barcodediscountlocalcopy.com,
780120,medicalmarijuana411.com,https://medicalmarijuana411.com/
780121,pplu90.net,
780122,bilgiportal.com,https://www.bilgiportal.com/
780123,govjobsupdate.com,https://www.govjobsupdate.com/
780124,faqinformatica.com,https://faqinformatica.com/
780125,ibackpackcanada.com,https://ibackpackcanada.com/
780126,u7pk.com,http://u7pk.com/
780127,qztdx.com,http://qztdx.com/
780128,khartoumregencyhotel.com,http://www.khartoumregencyhotel.com/
780129,theinterviews.jp,https://theinterviews.jp/
780130,limelinx.com,https://www.getwox.com/exe/
780131,rondasmexico.gob.mx,
780132,tekno.de,https://www.tekno.de/
780133,asiancurves.com,https://thesheperdsquad.com/?d=asiancurves.com&pkAId=2143526812
780134,bullyingsos.com,https://bullyingsos.com/
780135,hero-academy.jp,https://hero-academy.jp/
780136,barbizon.com,https://barbizon.com/
780137,kekkon.biz,
780138,iisprimolevi.gov.it,
780139,kingcanada.com,https://www.kingcanada.com/
780140,divvysystems.com,
780141,viva-woman.ru,
780142,ikid.co.il,
780143,telugutimes.net,https://www.telugutimes.net/
780144,wefidget.com,https://pafikotapanam.org/
780145,unlockguru.co.uk,https://unlockguru.co.uk/
780146,tvmblog.ru,
780147,americat.gr,https://www.americat.gr/
780148,puertoplatadigital.com,https://puertoplatadigital.com/
780149,intereco.ru,https://intereco.ru/
780150,houseneeds.com,
780151,minhacasacontainer.com,https://minhacasacontainer.com/
780152,gamefun24.com,
780153,argumentdriveninquiry.com,https://www.argumentdriveninquiry.com/
780154,szibr.com,
780155,floqq.com,https://www.floqq.com/
780156,waddesdon.org.uk,https://waddesdon.org.uk/
780157,cphisraj.com,
780158,malenahaas.com,http://www.malenahaas.com/
780159,insidethestar.com,https://insidethestar.com/
780160,saloneroticodebarcelona.com,https://www.saloneroticodebarcelona.com/
780161,albertlechien.fr,
780162,ninjaselfdefense.com,
780163,metafxchange.com,
780164,military-dictionary.org,
780165,normless.gr,https://www.normless.gr/
780166,abibletool.net,https://abibletool.net/
780167,startpagethemes.com,
780168,noitp.eu,
780169,ultrafilmestorrent.net,
780170,tosan.jp,
780171,psccareers.com,https://biotech.com/join-our-team/
780172,paysdecraon.fr,
780173,rightway.club,
780174,nuh.az,
780175,goeuro.com.mx,
780176,sharkbiteadmin.com,
780177,loothd.com,
780178,theforexkings.com,
780179,nicholasrogoff.com,
780180,manchetepb.com,
780181,globalbeauties.com,
780182,diviuniversity.com,
780183,t5content.de,
780184,photoexpression.com,
780185,aljabha.org,
780186,kdunivkolicht.download,
780187,gospodarz.pl,
780188,freedt.cn,
780189,hoppenstedt-firmendatenbank.de,
780190,janiking.com,https://www.janiking.com/
780191,eyetek.co.uk,https://eyetek.co.uk/
780192,diybullseye.com,https://www.diybullseye.com/
780193,shilton.fr,https://www.shilton.fr/
780194,travellerreport.com,
780195,syvnews.com,https://syvnews.com/
780196,ansarpress.com,https://www.ansarpress.com/
780197,taloustaito.fi,https://www.taloustaito.fi/
780198,gaysifamily.com,https://gaysifamily.com/
780199,utanet.at,
780200,htfffcu.org,https://www.htfffcu.org/
780201,bandoo.com,
780202,fdnet.com,
780203,motoroel-direkt.de,https://motoroel-direkt.de/
780204,wp-buddy.com,https://wp-buddy.com/
780205,mazda1231.com,https://www.mazda1231.com/
780206,carpartswarehouse.com,https://carpartswarehouse.net/
780207,whyathens.com,https://whyathens.com/
780208,backstagepass.co.in,https://backstagepass.co.in/
780209,carpeaqua.com,
780210,happygreylucky.com,
780211,fam-bank.com,
780212,dreamholic.storenvy.com,https://www.storenvy.com/?utm_campaign=store404redirect
780213,sexrutube.me,
780214,productive.io,https://productive.io/
780215,theprivatebank.com,
780216,clsclife.com,https://www.clsclife.com/
780217,mymoneykarma.com,https://moneykarma.com/
780218,casareal.co.jp,
780219,vsbm.sk,
780220,ninerewards.com,
780221,bigreport.com,https://www.bigreport.com/
780222,banner3az.ir,
780223,divemotor.com,https://www.divemotor.com
780224,50jjx.com,
780225,abmnautica.com,https://www.abmnautica.com/
780226,ffqy2.wordpress.com,https://ffqy2.wordpress.com/
780227,sklepanimatora.pl,https://sklepanimatora.pl/
780228,owenelectric.com,https://owenelectric.com/
780229,googoolia.com,https://googoolia.com/
780230,world.com,https://www.world.com/
780231,yuyiya.com,
780232,vfinformatica.pt,https://www.vfinformatica.pt/
780233,xasianvideos.com,
780234,self-improvement-ebooks.com,
780235,ragazine.com.hk,
780236,hectamedia.com,
780237,sleequemystique.com,https://www.sleequemystique.com/
780238,daminhvn.net,https://daminhvn.net/
780239,c6c.com,
780240,lehugak.com,
780241,csis.gc.ca,
780242,maiamp.gov.my,https://maiamp.gov.my/
780243,oi-para-empresas.com,
780244,sinuousgame.com,
780245,prankplace.com,http://prankplace.com/
780246,newtype.com.tw,
780247,zzqpc.com,
780248,mizo.org,
780249,trixin.com,https://trixin.com/
780250,inacatv.ne.jp,
780251,nyaasoku-torrent.com,
780252,hawaiifiles.com,
780253,wikibis.com,http://wikibis.com/
780254,alzconnected.org,https://alzconnected.org/
780255,boejakka.net,https://boejakka.net/
780256,joicaster.co,https://switchboard.live/
780257,anythingbutipod.com,https://139.162.53.39/
780258,newshop.bg,
780259,idjworld.com,
780260,warriors-rpg.com,https://www.warriors-rpg.com/
780261,bishuk.com,https://www.bishuk.com/
780262,trucksale.ru,
780263,shopglobalmamas.com,https://www.shopglobalmamas.com/
780264,corporatetraveler.us,https://www.corporatetraveler.us/en-us
780265,tcf.org.sa,
780266,deck-list.com,
780267,mercoledisantorescueadventure.com,https://www.mercoledisantorescueadventure.com/
780268,ifamilykc.com,https://ifamilykc.com/
780269,pendidikankomputer.com,
780270,avideodownloader.com,https://avideodownloader.com/
780271,dp-saddlery.com,https://www.dp-saddlery.com/
780272,istex.fr,https://www.istex.fr/
780273,dominiosrentables.com,https://dominiosrentables.com/
780274,otswithapps.com,https://otswithapps.com/
780275,aspiwa.com,
780276,apparentia.com,https://www.apparentia.com/
780277,2030.af,
780278,3amer.com,
780279,doctorsonly.co.il,https://doctorsonly.co.il/
780280,quickddns.com,
780281,yami.io,https://yami.io/
780282,wallet.livejournal.com,https://wallet.livejournal.com/
780283,shipping-worldwide.com,https://shipping-worldwide.com/
780284,casun.cn,
780285,gruaszamoranas.com,https://gruaszamoranas.com/
780286,apogeephysicians.com,https://apogeephysicians.com/
780287,naisulaschool.ac.ke,https://naisulaschool.ac.ke/
780288,acathofunciona.com.br,https://www.catho.com.br/landing/acathofunciona
780289,lexpages.ru,https://www.lexpages.ru/
780290,csvip.com.br,
780291,arcobaleno.net,
780292,borispol.org.ua,https://borispol.org.ua/
780293,c4depot.com,https://c4depot.com/
780294,lefrancais.jp,
780295,hfeather.com,
780296,eoeorbisuk.com,https://eoeorbisuk.com/
780297,softfaw.ru,
780298,nangxxx.com,https://nangxxx.com/
780299,tab3live.com,
780300,lesociologue.com,
780301,cojeco.cz,
780302,luciad.com,https://hexagon.com/company/divisions/safety-infrastructure-geospatial
780303,deai-kyukou.com,
780304,forexbank.dk,https://www.forexvaluta.dk/
780305,marseillesoft.com,https://marseillesoft.com/
780306,freelance.bg,
780307,wdmi.pt,
780308,alexsears.com,
780309,intesasanpaolobank.com,
780310,tippernfriendzevents.com,
780311,million-cases-in.myshopify.com,
780312,online-shopping-ireland.com,
780313,a1electric.com,https://www.a1electric.com/
780314,echarge3.ir,
780315,gero-spa.or.jp,https://www.gero-spa.or.jp/
780316,interiordezine.com,https://www.interiordezine.com/
780317,mieterschutzbund-berlin.de,https://www.mieterschutzbund-berlin.de/
780318,consciouscapitalism.org,https://www.consciouscapitalism.org/
780319,vui69.net,https://vui69.net/
780320,remington.ir,
780321,carecprogram.org,https://carecprogram.org/
780322,surveysremover.com,https://www.balon99.com/
780323,pacifictrimming.com,https://pacifictrimming.com/
780324,jilteqnia.com,
780325,zhishixia.com,
780326,i2rtf.com,https://i2rtf.com/
780327,mcvolkswagen.com.br,
780328,play4hours.com,https://play4hours.com/
780329,zendegiaghelane.ir,https://zendegiaghelane.ir/
780330,jonavoszinios.lt,https://www.jonavoszinios.lt/
780331,descargarlibrostop.com,
780332,lovecook.gr,https://www.lovecook.gr/
780333,cuberbrasil.com,http://www.cuberbrasil.com/
780334,hamrobutwal.com,
780335,website-design-company.in,
780336,amnesty.dk,
780337,pushcloud.org,https://pushcloud.org/
780338,balkanton.net,
780339,jianhuw.com,http://jianhuw.com/
780340,randygaul.net,https://randygaul.net/
780341,plannedparenthood.tumblr.com,
780342,pommedanslavalise.wordpress.com,
780343,fmt-pictures.at,
780344,mitindo.it,
780345,william-reed.com,
780346,batlgrounds.com,
780347,honey-mi-honey.com,
780348,ecoledelilai.fr,https://ecoledelilai.fr/
780349,intihna.ro,https://www.napolact.ro/
780350,futebol.flog.br,https://futnews.futebol.flog.br/
780351,sugarjs.com,https://sugarjs.com/
780352,focusmalaysia.my,https://focusmalaysia.my/
780353,xnovamotors.com,https://www.xnovamotors.com/
780354,desire-her.com,https://cruella.com/
780355,usaeyes.org,https://usaeyes.org/
780356,musanada.com,
780357,chifchif.com,https://www.chifchif.com/
780358,bethenny.com,https://bethenny.com/
780359,quantium.com,https://quantium.com/
780360,sanin-tanken.jp,https://sanin-tanken.jp/
780361,cu.edu.pk,https://cu.edu.pk/
780362,luxury4him.com,https://www.luxury4him.com/Default.asp
780363,a4yy4480s.com,
780364,ukchinese.com,
780365,centre-cired.fr,
780366,friendsinfilm.com,https://www.friendsinfilm.com/
780367,pantofiplus.ro,https://pantofiplus.ro/
780368,icocn.org.cn,https://icocn.org.cn/
